1070,1358
1072,1358
1103,1358
1123,1358
1145,1358
1149,1358
1154,1358
1169,1358
1189,1358
1205,1358
1209,1358
1229,1358
1238,1358
1243,1358
1281,1358
1284,1358
1287,1358
1292,1358
1305,1358
1339,1358
181,1359
541,1360
647,1360
904,1360
565,1361
1351,1362
507,1363
40,1364
368,1366
1194,1366
124,1367
306,1367
484,1367
980,1367
1196,1367
702,1368
1094,1369
778,1370
779,1370
1224,1370
42,1372
1362,1372
518,1373
848,1373
1003,1373
748,1374
239,1376
1050,1380
1379,1380
798,1381
218,1382
281,1382
403,1383
806,1383
1229,1384
1358,1384
714,1385
1015,1385
727,1386
1190,1387
257,1388
734,1388
736,1388
964,1388
341,1389
1358,1389
856,1390
51,1392
710,1392
1371,1393
88,1394
211,1394
679,1395
948,1395
861,1397
565,1398
1396,1399
886,1400
89,1401
258,1401
761,1401
1153,1401
1163,1402
465,1403
1013,1403
229,1405
1053,1405
922,1406
1263,1407
370,1408
360,1409
897,1410
1121,1410
1203,1410
704,1412
219,1413
251,1413
253,1413
338,1413
402,1413
507,1413
776,1413
812,1413
872,1413
877,1413
1340,1413
1363,1413
370,1414
371,1414
370,1415
371,1415
392,1415
1414,1415
6,1416
30,1416
61,1416
74,1416
149,1416
305,1416
572,1416
718,1416
1008,1416
1118,1416
529,1417
963,1417
78,1418
529,1419
1085,1421
1396,1421
1420,1421
837,1422
591,1423
1015,1425
480,1426
760,1426
860,1427
1202,1428
1428,1429
632,1430
976,1431
998,1431
1049,1432
1054,1432
931,1433
1035,1433
445,1434
200,1439
869,1440
50,1441
241,1441
265,1441
371,1441
454,1441
540,1441
590,1441
648,1441
720,1441
750,1441
1060,1441
1128,1441
432,1442
761,1443
963,1443
1094,1443
1240,1443
1350,1443
154,1444
1307,1444
1358,1444
681,1445
681,1446
1445,1446
102,1448
505,1448
1251,1448
321,1450
1083,1450
1225,1450
194,1451
1015,1452
1336,1452
1417,1452
2,1454
441,1455
649,1457
1019,1457
1456,1457
982,1458
1185,1460
1119,1462
1235,1462
276,1463
490,1463
555,1463
181,1464
262,1464
712,1464
850,1464
1013,1464
1359,1464
1041,1466
52,1467
146,1468
1275,1468
1416,1468
756,1469
801,1470
1070,1470
1358,1471
240,1472
512,1472
756,1472
165,1473
598,1473
593,1474
614,1475
888,1475
1017,1475
404,1476
1170,1476
1098,1477
694,1478
1072,1478
261,1479
873,1479
1103,1480
1358,1480
1015,1481
1042,1481
955,1482
1402,1482
1464,1482
306,1483
359,1483
389,1483
562,1483
704,1483
742,1483
754,1483
905,1483
969,1483
1072,1483
1077,1483
1249,1483
1282,1483
1358,1483
1412,1483
299,1484
650,1486
1035,1486
411,1488
792,1488
1465,1488
1004,1489
306,1490
1320,1491
1358,1492
429,1493
88,1494
436,1494
897,1494
93,1495
437,1495
645,1495
974,1496
549,1497
1469,1498
337,1499
1214,1499
1358,1499
1131,1500
1133,1500
116,1501
1074,1501
1399,1501
1487,1501
1200,1502
1382,1502
979,1503
1502,1503
36,1505
330,1505
530,1505
773,1505
1072,1505
1146,1505
1146,1506
1229,1506
118,1507
446,1507
989,1507
1343,1507
1405,1508
189,1509
1262,1509
1046,1510
1162,1510
1202,1510
342,1512
945,1512
567,1513
760,1513
1358,1516
74,1517
1042,1517
577,1518
1063,1518
1129,1518
147,1519
1015,1519
1511,1519
83,1520
1103,1520
98,1521
1013,1521
39,1522
548,1523
434,1524
1224,1525
1370,1525
868,1526
1224,1526
60,1527
88,1527
331,1527
415,1527
860,1527
427,1528
513,1528
565,1528
1361,1528
1398,1528
1115,1529
1178,1529
1266,1529
1417,1529
43,1530
89,1530
1369,1530
248,1531
443,1531
1264,1531
39,1532
492,1533
726,1533
1109,1533
911,1534
1082,1534
1428,1534
1429,1534
1519,1534
95,1535
280,1535
1351,1535
186,1536
1228,1536
119,1537
441,1537
1455,1537
118,1538
643,1538
747,1538
1131,1538
1133,1538
1500,1538
525,1540
1005,1541
216,1542
219,1542
251,1542
297,1542
338,1542
402,1542
776,1542
812,1542
872,1542
877,1542
918,1542
990,1542
1176,1542
1177,1542
1300,1542
1301,1542
1334,1542
1340,1542
1413,1542
1477,1542
735,1543
739,1543
1378,1544
368,1545
341,1546
687,1546
1358,1546
171,1548
790,1548
119,1549
748,1550
1358,1550
126,1551
306,1551
36,1552
1089,1552
1505,1552
371,1553
1408,1553
1409,1553
458,1555
1470,1555
888,1556
650,1557
957,1557
792,1558
879,1558
1014,1558
1191,1558
283,1559
1260,1559
18,1560
505,1560
102,1561
1358,1562
1358,1565
768,1566
1199,1566
722,1567
154,1568
748,1568
1358,1568
450,1569
1050,1569
571,1570
696,1570
743,1570
1045,1571
236,1572
306,1572
836,1572
598,1573
519,1574
1066,1574
473,1575
1331,1576
411,1577
1054,1577
1055,1577
1099,1577
1221,1577
1334,1577
1542,1577
47,1579
559,1579
1182,1579
1183,1579
95,1580
456,1580
544,1580
310,1581
44,1582
366,1583
376,1583
553,1583
973,1583
1013,1583
1120,1583
1127,1583
1224,1583
306,1584
1367,1584
89,1585
1401,1585
173,1586
687,1586
1224,1587
1047,1588
101,1589
794,1590
863,1590
779,1592
1351,1592
144,1593
145,1593
213,1593
537,1593
1165,1593
31,1594
320,1597
432,1597
640,1598
1090,1598
1093,1598
1147,1598
110,1599
1199,1599
1358,1599
1059,1600
6,1602
95,1602
100,1602
315,1602
1204,1602
1416,1602
968,1603
46,1604
902,1604
1284,1604
1358,1604
1054,1605
364,1606
764,1606
819,1606
1099,1607
1221,1607
1542,1607
546,1608
244,1610
312,1610
565,1610
687,1610
1462,1611
764,1612
1356,1613
210,1614
56,1616
118,1616
412,1616
447,1616
539,1616
581,1616
1402,1616
748,1617
429,1618
1015,1618
1143,1618
1425,1618
392,1619
1441,1619
359,1620
742,1620
905,1620
1358,1620
1483,1620
1192,1621
1424,1621
124,1622
1270,1622
1289,1622
102,1623
112,1623
126,1623
133,1623
139,1623
153,1623
314,1623
350,1623
384,1623
452,1623
459,1623
542,1623
556,1623
581,1623
608,1623
660,1623
719,1623
887,1623
910,1623
980,1623
1144,1623
1251,1623
1560,1623
1561,1623
109,1624
317,1624
384,1624
409,1624
589,1624
887,1624
1196,1624
1505,1624
1013,1625
1309,1625
210,1626
59,1627
1229,1627
1308,1627
65,1628
95,1628
142,1628
525,1628
597,1628
1042,1628
1117,1628
1139,1628
1540,1628
5,1629
737,1630
1269,1630
736,1631
16,1632
364,1632
1096,1633
39,1634
82,1634
1050,1634
1349,1634
1461,1634
763,1635
1158,1635
1628,1635
24,1636
598,1636
702,1637
831,1638
177,1639
36,1640
306,1640
350,1640
637,1641
833,1641
439,1642
348,1643
415,1644
1013,1644
795,1645
989,1645
1343,1645
1507,1645
1358,1646
1471,1646
108,1647
1504,1647
1210,1648
94,1649
107,1650
971,1650
1113,1650
1360,1650
306,1651
1248,1651
498,1652
604,1652
725,1652
43,1653
89,1653
1094,1653
1369,1653
1585,1653
835,1654
1567,1654
11,1655
149,1655
1121,1655
1131,1655
1410,1655
306,1656
1367,1656
1554,1657
88,1658
5,1659
1629,1659
1224,1660
1291,1660
109,1661
454,1661
1013,1661
48,1662
1119,1663
1462,1663
455,1664
607,1664
785,1664
962,1665
1615,1665
2,1666
48,1666
49,1666
606,1666
1662,1666
162,1667
438,1667
651,1667
355,1668
1527,1668
429,1669
1481,1669
133,1670
303,1670
308,1670
519,1670
1346,1670
210,1671
1614,1671
186,1672
891,1674
1013,1675
1074,1675
1074,1676
1501,1676
1675,1676
88,1677
191,1677
415,1677
1309,1677
833,1678
1247,1679
1316,1679
407,1681
409,1681
459,1681
695,1681
948,1681
1012,1681
407,1682
695,1682
733,1682
948,1682
1012,1682
181,1683
1464,1683
650,1685
957,1685
28,1687
246,1687
1003,1687
1437,1688
1639,1688
155,1689
156,1689
118,1690
700,1691
172,1692
240,1692
291,1692
503,1692
512,1692
574,1692
756,1692
1423,1692
1469,1692
1472,1692
1514,1692
434,1693
965,1693
1391,1693
1524,1693
333,1694
276,1695
1463,1695
1119,1697
1522,1697
537,1698
484,1699
1065,1699
1505,1699
1441,1700
13,1701
24,1701
143,1701
157,1701
158,1701
201,1701
205,1701
215,1701
216,1701
226,1701
231,1701
232,1701
235,1701
261,1701
318,1701
335,1701
343,1701
416,1701
467,1701
532,1701
547,1701
563,1701
633,1701
664,1701
699,1701
729,1701
767,1701
784,1701
869,1701
874,1701
1023,1701
1052,1701
1075,1701
1100,1701
1212,1701
1241,1701
1299,1701
1323,1701
1334,1701
1337,1701
1440,1701
1453,1701
1479,1701
1636,1701
1665,1701
22,1702
463,1702
1234,1702
1240,1702
1365,1702
22,1703
463,1703
759,1703
789,1703
963,1703
1234,1703
1365,1703
1417,1703
1702,1703
383,1704
306,1705
487,1705
1193,1705
1289,1705
1624,1705
558,1706
1441,1707
467,1708
873,1708
1358,1708
1358,1709
372,1710
480,1710
687,1710
1358,1710
1358,1711
1629,1711
1358,1712
88,1713
1358,1713
1696,1713
1154,1714
1169,1714
1358,1714
58,1715
1154,1715
1358,1715
1199,1716
1214,1716
1358,1716
1114,1717
1358,1717
1103,1718
1358,1718
1430,1718
1169,1719
1317,1719
1358,1719
1169,1720
1317,1720
1358,1720
105,1721
228,1721
687,1721
689,1721
1358,1721
1687,1721
289,1722
312,1722
1358,1722
73,1723
565,1723
768,1723
1358,1723
768,1724
1358,1724
1723,1724
59,1725
557,1725
628,1725
687,1725
1070,1725
1072,1725
1358,1725
1427,1725
1712,1725
1358,1726
1483,1726
188,1727
1358,1727
1714,1727
961,1728
1358,1728
657,1729
1013,1729
1358,1729
1568,1729
1625,1729
1358,1730
1711,1730
1169,1731
1358,1731
1711,1731
1717,1731
88,1732
748,1732
1224,1732
1358,1732
1566,1732
831,1733
1072,1733
1358,1733
1169,1734
1358,1734
1725,1734
562,1735
969,1735
1282,1735
1358,1735
1412,1735
1483,1735
155,1736
817,1736
1358,1736
64,1737
1169,1737
1209,1737
1358,1737
466,1738
1358,1738
1709,1738
53,1739
616,1739
1317,1739
1358,1739
1709,1739
268,1740
312,1740
657,1740
915,1740
1035,1740
1072,1740
1358,1740
1627,1740
1725,1740
88,1741
1309,1741
1358,1741
174,1742
403,1742
526,1742
533,1742
580,1742
1007,1742
1154,1742
1358,1742
1427,1742
389,1743
704,1743
742,1743
969,1743
1358,1743
1412,1743
1483,1743
1358,1744
73,1745
1214,1745
1358,1745
1486,1745
1589,1745
1725,1745
1281,1746
1358,1746
1678,1746
1148,1747
1358,1747
1103,1748
1281,1748
1358,1748
1229,1749
1358,1749
1742,1749
1358,1750
1520,1750
1601,1750
1739,1750
73,1751
1358,1751
1426,1751
154,1752
1358,1752
154,1753
1339,1753
1358,1753
154,1754
326,1754
1358,1754
1752,1754
1358,1755
1731,1755
364,1756
650,1756
732,1756
1358,1756
1632,1756
957,1757
1358,1757
464,1758
580,1758
860,1758
1358,1758
1742,1758
239,1759
493,1759
569,1759
1358,1759
1103,1760
1358,1760
4,1761
223,1761
1205,1761
1256,1761
1358,1761
1721,1761
111,1762
758,1762
853,1762
1358,1762
155,1763
156,1763
817,1763
1358,1763
1736,1763
628,1764
1358,1764
290,1765
501,1765
580,1765
823,1765
825,1765
1040,1765
1358,1765
1492,1765
1520,1765
1562,1765
1711,1765
1719,1765
1720,1765
1744,1765
1750,1765
1755,1765
1358,1766
1739,1766
1750,1766
1623,1767
1623,1768
109,1769
399,1769
544,1769
1623,1769
306,1770
1245,1770
1623,1770
306,1771
1623,1771
109,1772
306,1772
426,1772
487,1772
1564,1772
1623,1772
487,1773
638,1773
1045,1773
1623,1773
1623,1774
103,1775
306,1775
350,1775
484,1775
1623,1775
138,1776
337,1776
960,1776
1282,1776
1283,1776
1499,1776
1572,1776
1623,1776
1735,1776
133,1777
426,1777
1623,1777
1624,1777
350,1778
1367,1778
1552,1778
1623,1778
1624,1778
1771,1778
109,1779
306,1779
505,1779
1623,1779
1624,1779
139,1780
1623,1780
1624,1780
1773,1780
36,1781
306,1781
1623,1781
306,1782
350,1782
426,1782
487,1782
1623,1782
1772,1782
1623,1783
1767,1783
133,1784
1072,1784
1623,1784
109,1785
317,1785
808,1785
963,1785
1624,1785
18,1786
1564,1786
1624,1786
109,1787
306,1787
1624,1787
1015,1788
1505,1788
1624,1788
109,1789
426,1789
1015,1789
1618,1789
1773,1789
103,1790
695,1790
1609,1790
191,1791
1197,1791
1609,1791
581,1792
798,1793
798,1794
1381,1794
798,1795
828,1795
1794,1795
1794,1796
1795,1796
306,1797
1012,1797
1072,1797
1336,1797
306,1798
329,1798
487,1798
958,1798
1072,1798
1584,1798
1656,1798
1782,1798
306,1799
1072,1799
1465,1799
1701,1799
476,1800
852,1800
1072,1800
1035,1801
1072,1801
1505,1801
306,1802
1072,1802
77,1803
354,1803
659,1803
1072,1803
306,1804
1072,1804
1546,1804
1740,1804
109,1805
306,1805
426,1805
556,1805
1072,1805
453,1806
962,1806
180,1807
429,1807
482,1807
962,1807
579,1808
962,1808
962,1809
1806,1809
13,1810
27,1810
224,1810
230,1810
351,1810
481,1810
482,1810
511,1810
549,1810
568,1810
576,1810
716,1810
719,1810
790,1810
795,1810
835,1810
962,1810
1004,1810
1062,1810
1095,1810
1107,1810
1121,1810
1299,1810
1331,1810
1348,1810
1576,1810
1581,1810
1787,1810
1808,1810
1809,1810
1810,1811
482,1812
1810,1812
1424,1813
1810,1813
482,1814
1810,1814
310,1815
1810,1815
829,1816
1810,1816
733,1817
1810,1817
733,1818
1810,1818
1581,1819
1810,1819
1701,1820
1810,1820
316,1821
598,1821
603,1821
716,1821
1810,1821
1810,1822
1811,1822
598,1823
1126,1823
1810,1823
360,1824
448,1824
645,1824
1183,1824
1267,1824
1470,1824
392,1825
472,1825
1183,1825
1824,1825
264,1826
448,1826
645,1826
1408,1826
1409,1826
1824,1826
1409,1827
1553,1827
1826,1827
238,1828
1408,1828
1409,1828
1827,1828
940,1829
1070,1829
1408,1829
1826,1829
889,1830
1067,1830
1513,1830
824,1831
889,1831
889,1832
797,1833
1035,1833
372,1834
449,1834
800,1834
1833,1834
898,1835
92,1836
898,1836
183,1837
997,1837
1330,1837
1768,1837
95,1838
1204,1838
11,1839
979,1839
1204,1839
1655,1839
1013,1840
1377,1840
408,1841
734,1841
736,1841
1013,1841
120,1842
816,1842
1013,1842
1203,1842
1538,1842
1655,1842
415,1843
1013,1843
868,1844
1013,1844
894,1845
1013,1845
1013,1846
1701,1846
88,1847
415,1847
1013,1847
325,1848
1013,1848
1224,1848
1376,1848
1652,1848
56,1849
412,1849
447,1849
1013,1849
1487,1849
1616,1849
32,1850
415,1850
666,1850
1013,1850
118,1851
693,1851
1013,1851
1224,1851
1661,1851
1701,1852
1701,1853
1701,1854
1171,1855
1701,1855
306,1856
1335,1856
1701,1856
304,1857
1701,1857
1708,1857
899,1858
1701,1858
1701,1859
1701,1860
1701,1861
0,1862
926,1862
1701,1862
532,1863
1701,1863
232,1864
598,1864
869,1864
1701,1864
311,1865
1147,1865
1701,1865
633,1866
1701,1866
1701,1867
1846,1867
231,1868
316,1868
766,1868
1701,1868
199,1869
203,1869
205,1869
277,1869
420,1869
465,1869
1097,1869
