1680,0
1688,4
1689,2
1690,5
1692,3
1696,0
1697,3
1701,3
1705,1
1706,2
1710,2
1711,2
1718,2
1730,2
1732,2
1738,2
1740,2
1743,2
1747,2
1751,2
1753,2
1754,2
1757,2
1761,2
1767,1
1768,1
1770,1
1773,1
1774,4
1775,1
1781,1
1782,1
1786,1
1788,1
1789,1
1790,1
1793,4
1795,4
1796,4
1797,1
1803,0
1811,3
1816,3
1818,3
1825,5
1828,5
1830,2
1832,2
1836,6
1837,3
1838,0
1842,5
1844,3
1847,0
1848,0
1849,6
1852,3
1861,3
1865,3
1868,3
1870,3
1872,3
1874,3
1876,3
1878,5
1883,5
1884,5
1885,5
1890,4
1893,3
1894,3
1895,2
1900,6
1903,5
1904,5
1913,0
1916,6
1921,0
1924,3
1925,0
1931,3
1940,3
1942,3
1943,3
1946,3
1953,5
1959,5
1960,5
1963,5
1964,4
1967,4
1968,4
1970,4
1972,6
1973,6
1979,5
1982,5
1984,4
1985,4
1986,3
1987,3
1988,3
1989,2
1990,2
1992,3
1995,3
1998,5
2001,4
2002,4
2004,3
2006,3
2007,3
2014,3
2018,0
2019,0
2023,5
2033,3
2036,3
2039,3
2040,4
2042,3
2043,4
2044,3
2055,0
2057,0
2058,5
2060,5
2062,5
2063,3
2065,3
2067,3
2068,0
2070,0
2074,0
2077,3
2081,1
2082,1
2088,1
2093,1
2095,1
2096,1
2101,5
2107,1
2110,6
2113,2
2115,3
2116,0
2120,4
2125,3
2127,4
2130,4
2131,0
2133,0
2134,6
2135,6
2141,3
2142,3
2143,1
2152,3
2159,6
2165,6
2166,5
2170,1
2171,0
2173,6
2174,6
2177,3
2178,5
2180,0
2181,0
2182,0
2185,5
2186,0
2188,5
2190,6
2191,3
2193,0
2199,0
2202,0
2205,3
2207,3
2209,6
2210,1
2211,0
2213,3
2214,3
2218,1
2219,0
2221,2
2223,4
2226,4
2230,3
2232,0
2236,4
2237,4
2241,3
2246,0
2247,3
2251,1
2259,4
2262,4
2265,4
2268,0
2270,5
2273,5
2274,0
2277,0
2278,6
2285,5
2286,5
2287,5
2293,0
2294,4
2295,0
2299,4
2300,1
2301,3
2304,3
2306,4
2310,3
2311,0
2313,2
2314,3
2316,3
2321,0
2323,4
2325,1
2326,1
2327,1
2331,1
2332,0
2333,0
2334,2
2336,4
2342,0
2343,3
2349,3
2351,4
2356,0
2357,4
2359,2
2361,3
2366,2
2369,3
2371,3
2373,3
2374,5
2378,4
2382,4
2384,0
2385,4
2387,4
2399,4
2400,4
2401,4
2404,0
2406,3
2409,2
2422,6
2425,3
2427,3
2428,5
2431,4
2433,2
2434,4
2442,2
2443,2
2444,2
2449,0
2460,2
2461,6
2462,3
2465,4
2470,0
2471,3
2474,4
2477,3
2480,6
2487,1
2488,1
2489,3
2496,4
2502,0
2506,5
2507,2
2508,3
2510,5
2512,2
2513,3
2522,2
2524,4
2527,5
2528,5
2531,3
2534,3
2538,4
2541,3
2546,2
2548,4
2550,3
2551,3
2552,3
2553,5
2555,3
2557,2
2559,3
2560,2
2563,4
2564,4
2566,3
2567,3
2568,3
2569,3
2571,3
2578,0
2581,2
2582,3
2584,1
2586,5
2588,3
2598,1
2599,3
2600,3
2601,3
2602,3
2603,3
2608,6
2610,3
2611,3
2613,3
2616,2
2617,4
2619,2
2621,5
2625,3
2627,2
2628,5
2629,3
2636,3
2638,6
2640,3
2641,2
2642,2
2643,2
2644,5
2645,4
2646,4
2651,2
2652,2
2655,2
2659,3
2660,4
2664,3
2666,4
2667,3
2669,3
2671,4
2672,4
2676,3
2677,4
2678,4
2681,4
2686,3
2690,6
2692,3
2693,3
2696,3
2699,3
2706,3
